date,region,state,city,category,sub_category,product,segment,customer_id,channel,sales,quantity,discount,profit
2018-05-31,East,New York,New York City,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,Consumer,NM-18520,Standard Class,179.7,6,0.0,88.053
2018-05-31,Central,Illinois,Decatur,Office Supplies,Paper,Xerox 212,Consumer,BP-11290,Standard Class,10.368,2,0.2,3.6288
2018-05-31,Central,Illinois,Decatur,Office Supplies,Paper,Xerox 1899,Consumer,BP-11290,Standard Class,18.496,4,0.2,6.7048
2018-05-31,Central,Illinois,Decatur,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Consumer,BP-11290,Standard Class,191.079,3,0.3,-38.2158
2018-06-02,West,Washington,Seattle,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,Corporate,EH-13765,Standard Class,30.18,3,0.0,13.8828
2018-06-02,West,Washington,Seattle,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Corporate,EH-13765,Standard Class,51.648,12,0.2,18.7224
2018-06-02,West,Washington,Seattle,Office Supplies,Binders,Acco Translucent Poly Ring Binders,Corporate,EH-13765,Standard Class,11.232,3,0.2,3.9312
2018-06-02,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Corporate,KC-16255,First Class,64.784,1,0.2,-12.9568
2018-06-03,West,California,Los Angeles,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Corporate,CP-12340,Second Class,71.088,2,0.2,-1.7772
2018-06-04,East,New York,New York City,Furniture,Bookcases,Sauder Inglewood Library Bookcases,Consumer,EN-13780,Same Day,136.784,1,0.2,5.1294
2018-06-04,East,New York,New York City,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Consumer,EN-13780,Same Day,61.12,4,0.0,20.7808
2018-06-04,Central,Illinois,Chicago,Technology,Phones,PureGear Roll-On Screen Protector,Consumer,KL-16645,Second Class,31.984,2,0.2,11.1944
2018-06-04,East,New York,New York City,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,EN-13780,Same Day,1349.85,3,0.0,364.4595
2018-06-04,East,New York,New York City,Office Supplies,Paper,Easy-staple paper,Consumer,EN-13780,Same Day,14.94,3,0.0,7.0218
2018-06-04,Central,Illinois,Chicago,Furniture,Tables,KI Conference Tables,Consumer,KL-16645,Second Class,177.225,5,0.5,-120.513
2018-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Staple-based wall hangings,Consumer,KL-16645,Second Class,11.688,3,0.6,-4.6752
2018-06-04,South,Virginia,Springfield,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Consumer,KD-16270,First Class,75.88,2,0.0,35.6636
2018-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Consumer,KL-16645,Second Class,419.68,5,0.6,-356.728
2018-06-04,Central,Illinois,Chicago,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Consumer,KL-16645,Second Class,4.044,3,0.6,-2.8308
2018-06-04,Central,Illinois,Chicago,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Consumer,KL-16645,Second Class,7.408,2,0.2,1.2038
2018-06-04,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1957,Consumer,KL-16645,Second Class,25.92,5,0.2,9.396
2018-06-05,West,California,Santa Clara,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Consumer,CK-12205,First Class,58.24,4,0.0,15.7248
2018-06-05,East,Delaware,Newark,Office Supplies,Storage,Standard Rollaway File with Lock,Consumer,JL-15235,Standard Class,360.38,2,0.0,93.6988
2018-06-05,East,Delaware,Newark,Office Supplies,Art,Newell 314,Consumer,JL-15235,Standard Class,11.16,2,0.0,2.79
2018-06-05,West,California,Santa Clara,Office Supplies,Binders,Avery Non-Stick Binders,Consumer,CK-12205,First Class,21.552,6,0.2,7.0044
2018-06-05,East,Delaware,Newark,Office Supplies,Labels,Avery White Multi-Purpose Labels,Consumer,JL-15235,Standard Class,14.94,3,0.0,6.8724
2018-06-05,East,Pennsylvania,Philadelphia,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",Home Office,JS-15940,Standard Class,124.608,4,0.2,-23.364
2018-06-05,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Avery 502,Home Office,JS-15940,Standard Class,7.56,3,0.2,2.646
2018-06-05,West,Washington,Seattle,Office Supplies,Supplies,Acme Box Cutter Scissors,Corporate,KB-16600,Standard Class,61.38,6,0.0,15.9588
2018-06-06,West,California,Santa Barbara,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Home Office,ME-17320,Standard Class,26.96,2,0.0,3.7744
2018-06-06,Central,Illinois,Chicago,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,Consumer,RC-19825,Standard Class,328.224,4,0.2,28.7196
2018-06-06,West,California,Santa Barbara,Technology,Phones,Bose SoundLink Bluetooth Speaker,Home Office,ME-17320,Standard Class,477.6,3,0.2,161.19
2018-06-06,East,Massachusetts,Lowell,Office Supplies,Paper,Xerox 1935,Corporate,SC-20230,Second Class,105.52,4,0.0,48.5392
2018-06-06,West,California,Los Angeles,Office Supplies,Labels,Avery 488,Home Office,RB-19795,Standard Class,22.05,7,0.0,10.584
2018-06-06,East,Massachusetts,Lowell,Office Supplies,Storage,Letter Size Cart,Consumer,DB-13060,First Class,714.3,5,0.0,207.147
2018-06-06,South,Arkansas,Little Rock,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,Consumer,CK-12595,First Class,26.85,3,0.0,5.1015
2018-06-06,West,California,Los Angeles,Office Supplies,Paper,Xerox Blank Computer Paper,Home Office,RB-19795,Standard Class,99.9,5,0.0,46.953
2018-06-06,East,Ohio,Fairfield,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Consumer,LP-17095,Standard Class,82.64,2,0.2,0.0
2018-06-06,South,Arkansas,Little Rock,Technology,Accessories,Logitech Trackman Marble Mouse,Consumer,CK-12595,First Class,179.94,6,0.0,75.5748
2018-06-06,South,Arkansas,Little Rock,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,Consumer,CK-12595,First Class,323.37,3,0.0,129.348
2018-06-06,South,Arkansas,Little Rock,Office Supplies,Paper,Xerox 191,Consumer,CK-12595,First Class,59.94,3,0.0,28.1718
2018-06-06,South,Arkansas,Little Rock,Office Supplies,Paper,Xerox 230,Consumer,CK-12595,First Class,12.96,2,0.0,6.2208
2018-06-06,East,Ohio,Fairfield,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Consumer,LP-17095,Standard Class,466.32,3,0.2,34.974
2018-06-06,South,Arkansas,Little Rock,Office Supplies,Binders,Avery Binder Labels,Consumer,CK-12595,First Class,11.67,3,0.0,5.6016
2018-06-06,South,Arkansas,Little Rock,Office Supplies,Binders,Trimflex Flexible Post Binders,Consumer,CK-12595,First Class,64.14,3,0.0,30.7872
2018-06-06,West,California,Santa Barbara,Technology,Phones,Samsung Galaxy Mega 6.3,Home Office,ME-17320,Standard Class,3023.928,9,0.2,226.7946
2018-06-07,West,California,Bakersfield,Office Supplies,Binders,Avery Hanging File Binders,Home Office,FM-14290,Standard Class,4.784,1,0.2,1.5548
2018-06-07,West,California,Bakersfield,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Home Office,FM-14290,Standard Class,4.73,1,0.0,2.3177
2018-06-07,East,New York,New York City,Office Supplies,Paper,Xerox 226,Home Office,RD-19810,First Class,32.4,5,0.0,15.552
2018-06-07,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Ideal Clamps,Home Office,RS-19870,Standard Class,9.648,6,0.2,3.4974
2018-06-09,West,California,San Francisco,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Consumer,DB-13210,Standard Class,122.352,3,0.2,13.7646
2018-06-09,West,California,Los Angeles,Technology,Phones,Avaya 4621SW VoIP phone,Consumer,GM-14680,Standard Class,177.48,3,0.2,19.9665
2018-06-09,South,Florida,Tallahassee,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,Consumer,TC-21295,First Class,695.7,2,0.5,-27.828
2018-06-09,Central,Minnesota,Minneapolis,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Home Office,BF-11215,Standard Class,692.94,3,0.0,173.235
2018-06-10,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Avery 487,Consumer,JB-16000,First Class,23.616,8,0.2,7.9704
2018-06-10,West,California,Los Angeles,Office Supplies,Labels,Avery 473,Consumer,OT-18730,Standard Class,20.7,2,0.0,9.936
2018-06-10,West,California,Los Angeles,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Consumer,OT-18730,Standard Class,1335.68,4,0.2,-217.048
2018-06-10,West,California,Los Angeles,Office Supplies,Paper,Xerox 226,Consumer,OT-18730,Standard Class,32.4,5,0.0,15.552
2018-06-11,Central,Texas,Arlington,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Corporate,MZ-17515,Standard Class,12.544,7,0.6,-9.0944
2018-06-11,West,California,Los Angeles,Furniture,Tables,Bretford Rectangular Conference Table Tops,Consumer,SV-20365,Standard Class,902.712,3,0.2,33.8517
2018-06-11,Central,Texas,Arlington,Office Supplies,Binders,Computer Printout Index Tabs,Corporate,MZ-17515,Standard Class,1.344,4,0.8,-2.1504
2018-06-11,West,Washington,Seattle,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Consumer,SE-20110,Standard Class,389.97,3,0.0,132.5898
2018-06-11,West,Washington,Seattle,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,SE-20110,Standard Class,53.984,14,0.2,17.5448
2018-06-11,West,Washington,Seattle,Office Supplies,Labels,Avery 486,Consumer,SE-20110,Standard Class,14.62,2,0.0,6.8714
2018-06-11,East,New York,New York City,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,ES-14020,Second Class,239.97,3,0.0,71.991
2018-06-11,Central,Texas,Arlington,Office Supplies,Binders,GBC Wire Binding Combs,Corporate,MZ-17515,Standard Class,8.272,4,0.8,-13.6488
2018-06-12,East,Delaware,Wilmington,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Consumer,SC-20725,First Class,115.02,9,0.0,51.759
2018-06-12,Central,Texas,Houston,Office Supplies,Art,Nontoxic Chalk,Home Office,AW-10930,Second Class,11.264,8,0.2,3.9424
2018-06-12,Central,Texas,Houston,Office Supplies,Paper,Xerox 1975,Home Office,AW-10930,Second Class,15.552,3,0.2,5.6376
2018-06-12,Central,Texas,Houston,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Home Office,AW-10930,Second Class,379.372,2,0.3,-119.2312
2018-06-12,South,Alabama,Decatur,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,SC-20770,First Class,16.74,3,0.0,8.0352
2018-06-12,East,Delaware,Wilmington,Office Supplies,Storage,"Companion Letter/Legal File, Black",Consumer,SC-20725,First Class,226.56,6,0.0,63.4368
2018-06-12,Central,Texas,Houston,Furniture,Furnishings,Dax Clear Box Frame,Home Office,AW-10930,Second Class,6.984,2,0.6,-4.5396
2018-06-12,Central,Texas,Houston,Office Supplies,Storage,Staple magnet,Home Office,AW-10930,Second Class,67.536,9,0.2,6.7536
2018-06-12,West,California,Los Angeles,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Corporate,DV-13045,Second Class,14.62,2,0.0,6.8714
2018-06-12,East,Delaware,Wilmington,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for,Consumer,SC-20725,First Class,68.04,7,0.0,19.7316
2018-06-12,Central,Texas,Houston,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Home Office,AW-10930,Second Class,1.524,2,0.8,-2.667
2018-06-12,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1978,Consumer,CR-12730,Standard Class,23.12,5,0.2,8.381
2018-06-12,Central,Texas,Houston,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Home Office,AW-10930,Second Class,64.384,4,0.8,-160.96
2018-06-12,East,New York,Long Beach,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Consumer,CB-12415,Standard Class,92.94,3,0.0,41.823
2018-06-12,West,California,Pasadena,Office Supplies,Paper,Xerox 228,Corporate,EA-14035,Standard Class,12.96,2,0.0,6.2208
2018-06-12,West,California,Pasadena,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Corporate,EA-14035,Standard Class,185.88,6,0.0,83.646
2018-06-12,Central,Illinois,Chicago,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scan",Home Office,PO-19180,Second Class,1007.979,3,0.3,43.1991
2018-06-12,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1908,Home Office,PO-19180,Second Class,313.488,7,0.2,113.6394
2018-06-12,East,New York,Long Beach,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Consumer,CB-12415,Standard Class,52.56,3,0.0,18.396
2018-06-12,East,Delaware,Wilmington,Furniture,Furnishings,Artistic Insta-Plaque,Consumer,SC-20725,First Class,47.04,3,0.0,18.3456
2018-06-12,East,Delaware,Wilmington,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Consumer,SC-20725,First Class,30.84,4,0.0,13.878
2018-06-12,South,Alabama,Decatur,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Corporate,SC-20770,First Class,208.16,1,0.0,56.2032
2018-06-13,Central,Michigan,Jackson,Technology,Phones,Ooma Telo VoIP Home Phone System,Home Office,SC-20050,Second Class,377.97,3,0.0,94.4925
2018-06-13,East,New York,New York City,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,Consumer,GT-14710,Second Class,33.568,2,0.2,11.7488
2018-06-13,Central,Kansas,Wichita,Office Supplies,Labels,Avery 51,Consumer,SS-20590,Standard Class,18.9,3,0.0,8.694
2018-06-14,East,Pennsylvania,Philadelphia,Furniture,Tables,Global Adaptabilities Conference Tables,Corporate,JS-15685,Standard Class,337.176,2,0.4,-118.0116
2018-06-14,West,California,Anaheim,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Corporate,EB-13705,Same Day,1293.488,7,0.2,80.843
2018-06-14,South,Florida,Boca Raton,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Consumer,VM-21835,First Class,39.936,4,0.7,-26.624
2018-06-14,South,Florida,Boca Raton,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Consumer,VM-21835,First Class,18.464,2,0.2,2.308
2018-06-14,West,California,San Francisco,Office Supplies,Art,Newell 346,Home Office,PV-18985,First Class,8.64,3,0.0,2.5056
2018-06-14,West,California,San Francisco,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,Home Office,PV-18985,First Class,29.29,1,0.0,9.6657
2018-06-14,West,Washington,Seattle,Furniture,Tables,Hon Non-Folding Utility Tables,Corporate,AR-10825,Standard Class,1115.17,7,0.0,334.551
2018-06-14,West,California,Los Angeles,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Ord",Home Office,MH-17290,Same Day,599.165,5,0.15,35.245
2018-06-14,West,California,San Francisco,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Home Office,PV-18985,First Class,8.73,3,0.0,4.1031
2018-06-14,West,California,San Francisco,Office Supplies,Art,Newell 326,Home Office,PV-18985,First Class,7.04,4,0.0,2.0416
2018-06-15,Central,Texas,Houston,Office Supplies,Paper,Xerox 19,Consumer,LS-17245,First Class,173.488,7,0.2,54.215
2018-06-16,West,California,Los Angeles,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Consumer,BD-11320,Second Class,46.35,5,0.0,21.7845
2018-06-16,East,Delaware,Newark,Office Supplies,Labels,Avery 518,Consumer,JJ-15445,Standard Class,9.45,3,0.0,4.536
2018-06-16,South,Tennessee,Chattanooga,Technology,Machines,Penpower WorldCard Pro Card Scanner,Home Office,JL-15175,Second Class,91.475,1,0.5,-1.8295
2018-06-17,West,California,Los Angeles,Office Supplies,Labels,Avery 496,Consumer,MV-18190,First Class,22.5,6,0.0,10.8
2018-06-17,West,Colorado,Longmont,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree A",Consumer,LC-16885,First Class,266.352,3,0.2,-13.3176
2018-06-17,West,California,Los Angeles,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Ord",Consumer,MV-18190,First Class,239.666,2,0.15,14.098
2018-06-17,West,California,Los Angeles,Office Supplies,Paper,Xerox 1914,Consumer,MV-18190,First Class,219.84,4,0.0,107.7216
2018-06-17,East,New York,New York City,Office Supplies,Storage,"Rogers Jumbo File, Granite",Consumer,FM-14380,Second Class,40.74,3,0.0,0.4074
2018-06-17,East,Connecticut,Waterbury,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,Corporate,CP-12340,Standard Class,7.96,2,0.0,3.7412
2018-06-17,East,New York,Rochester,Furniture,Tables,Hon 2111 Invitation Series Corner Table,Corporate,DM-13345,Standard Class,376.866,3,0.4,-213.5574
2018-06-17,East,New York,Troy,Office Supplies,Storage,Home/Office Personal File Carts,Consumer,TB-21055,First Class,208.56,6,0.0,52.14
2018-06-17,East,New York,Troy,Office Supplies,Paper,Xerox 232,Consumer,TB-21055,First Class,32.4,5,0.0,15.552
2018-06-17,East,New York,Troy,Office Supplies,Art,Prang Dustless Chalk Sticks,Consumer,TB-21055,First Class,1.68,1,0.0,0.84
2018-06-17,East,New York,Troy,Furniture,Chairs,Novimex Turbo Task Chair,Consumer,TB-21055,First Class,319.41,5,0.1,7.098
2018-06-17,West,Colorado,Longmont,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",Consumer,LC-16885,First Class,483.136,4,0.2,54.3528
2018-06-17,East,New York,Troy,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,TB-21055,First Class,30.0,2,0.0,3.3
2018-06-17,East,New York,Troy,Office Supplies,Binders,Plastic Binding Combs,Consumer,TB-21055,First Class,48.48,4,0.2,16.362
2018-06-17,East,New York,Troy,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",Consumer,TB-21055,First Class,14.56,2,0.0,6.9888
2018-06-17,East,Connecticut,Waterbury,Office Supplies,Art,Newell 35,Corporate,CP-12340,Standard Class,9.84,3,0.0,2.8536
2018-06-17,East,Connecticut,Waterbury,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,Corporate,CP-12340,Standard Class,566.97,3,0.0,153.0819
2018-06-17,West,California,San Diego,Office Supplies,Paper,Xerox 1934,Consumer,IG-15085,Standard Class,111.96,2,0.0,54.8604
2018-06-18,East,Pennsylvania,Philadelphia,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Corporate,SC-20770,Second Class,4.626,2,0.7,-3.855
2018-06-18,Central,Illinois,Frankfort,Office Supplies,Paper,Xerox 1937,Consumer,BT-11440,First Class,76.864,2,0.2,26.9024
2018-06-18,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Harmony Air Purifier,Corporate,SC-20770,Second Class,453.6,3,0.2,90.72
2018-06-18,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1900,Corporate,SC-20770,Second Class,6.848,2,0.2,2.14
2018-06-19,West,California,San Francisco,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Corporate,KC-16255,First Class,17.12,2,0.0,8.0464
2018-06-20,West,California,Pasadena,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,Consumer,RC-19825,First Class,161.94,3,0.0,9.7164
2018-06-20,East,Pennsylvania,Philadelphia,Office Supplies,Binders,JM Magazine Binder,Home Office,CG-12040,Standard Class,29.718,6,0.7,-21.7932
2018-06-20,West,California,Pasadena,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Consumer,RC-19825,First Class,21.78,2,0.0,5.6628
2018-06-20,West,California,Pasadena,Furniture,Chairs,Hon Valutask Swivel Chairs,Consumer,RC-19825,First Class,161.568,2,0.2,-8.0784
2018-06-20,West,California,Salinas,Office Supplies,Paper,Xerox 202,Corporate,DP-13105,Second Class,38.88,6,0.0,18.6624
2018-06-20,West,California,Pasadena,Office Supplies,Binders,GBC Plastic Binding Combs,Consumer,RC-19825,First Class,17.712,3,0.2,6.4206
